Abstract,Contributor,Creator,Date,Date Available,Description,Format,Identifier,Language,Publisher,References,Rights,Source,Subject,Title,Type,added,collection,featured,files,id,item_type,modified,owner,public,tags,url
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Mansiet, Laura",2021,Vide,Vide,Vide,STOC : Suivi Temporel d’Oiseaux Communs,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Logiciel Excel,"Analyse statistique des STOC EPS, capture et phénologie","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-10-22T10:50:37+00:00,43,False,1,7700,Vide,2021-11-03T14:22:49+00:00,27,True,"Avifaune, Oiseaux, Protocoles d'échantillonnages",https://cime.univ-pau.fr/api/items/7700
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Martins-Baltar, David",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Analyse de données,"Etude et conservation des chiroptères anthropophiles du
Limousin : prospection de bâtis et analyse de la favorabilité
des églises pour les chiroptères","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-11-03T10:53:55+00:00,43,False,1,7701,Vide,2021-11-05T08:58:59+00:00,27,True,"Cartographie, Chiroptères, Micromammifères",https://cime.univ-pau.fr/api/items/7701
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Pasquet, Océane",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Suivi de l'espèce,Suivi des zones de nidifications des pics et inventaires naturalistes sur les sites Natura 2000 des Barthes de l'Adour,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-11-05T08:59:58+00:00,43,False,1,7702,Vide,2021-11-05T10:39:39+00:00,27,True,"Cartographie, Oiseaux",https://cime.univ-pau.fr/api/items/7702
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Thierry, Annabelle ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Inventaires de biodiversité,"Étude d’opportunité pour la désignation en Réserve Biologique de la forêt dunaire du Porge, propriété du Conservatoire du Littoral","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence professionnelle des Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2021-11-05T10:45:21+00:00,43,False,1,7703,Vide,2021-11-05T12:18:52+00:00,27,True,"Cartographie, Oiseaux",https://cime.univ-pau.fr/api/items/7703
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Ahamendaburu, Eñaut ",2021,Vide,Vide,Vide,CRM : Customer Relationship Management,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Logiciel de gestion relation client ,Développement d’outils en lien avec un CRM,"Mémoire de master 2ème année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2021-11-09T07:46:38+00:00,67,False,1,7704,Vide,2021-11-09T08:07:57+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7704
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Desmons, Alexis",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Automatisation,Mise en place d’un système de planification et de gestion de production,"Mémoire de master 2ème année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2021-11-09T09:48:08+00:00,67,False,1,7705,Vide,2021-11-10T14:56:27+00:00,27,True,ERP (progiciel),https://cime.univ-pau.fr/api/items/7705
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Etchepare, Lilian ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Logiciels de maintenance,Applications mobiles déconnectées,"Mémoire de master 2ème année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2021-11-12T08:41:30+00:00,67,False,1,7706,Vide,2021-11-12T09:55:26+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7706
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Gardaire, Lionel",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Helicoptères -- Motorisation,Maîtrise d’ouvrage Système d’Information Logistique,"Mémoire de master 2ème année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2021-11-12T13:50:23+00:00,67,False,1,7707,Vide,2021-11-23T10:34:18+00:00,27,True,ERP (progiciel),https://cime.univ-pau.fr/api/items/7707
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Matmati, Eya ",2021,Vide,Gestion de données comptables,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Vide,"Mise en oeuvre d’un robot AIV & développement d'une
application BI sur QlikView","Mémoire de master 2ème année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2021-11-15T09:09:05+00:00,67,False,1,7708,Vide,2021-11-17T08:58:33+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7708
"The anti-dumping duty is the most widely used trade policy. As its name suggests, it is 
used to fight against the unfair practice of dumping. Today's essay is dedicated to this trade 
policy.  
In this essay, we first looked at the history of anti-dumping duties. We discovered the 
main users, the main targets of this trade policy and the sectors most subject to these duties. 
We then detailed the different steps of an anti-dumping procedure. We have also explained 
the behaviours that the firm can decide to adopt and why. This part constitutes the basis of 
our essay and allows us to have all the necessary information to answer to our problematic 
which is: to determine the different variables which are likely to favour the implementation 
of an ""anti-dumping duty"". 
 In  a  second  section, we wrote  a  review  of the  literature  of the  last  three  decades  in 
order to answer to our problematic. At the end of this review, we drew up a list of variables 
which are likely to favour the implementation of an anti-dumping duty. One of the articles we 
analysed  caught  our  attention  because  the  authors  also  dealt  with  the  variables  likely  to 
favour  the  initiation  of  an  anti-dumping  procedure.  Indeed,  for  an  anti-dumping  duty  to  be 
imposed, an anti-dumping procedure must be first initiated. We have therefore carried out an 
analysis that will enable us to classify different countries according to these variables that are 
likely to favour the initiation of this procedure.  
 In the third part of our essay, we carried out what is known as a Cluster Analysis (CA), 
which in our case classifies our countries into different groups according to the variables that 
would favour the initiation of an anti-dumping procedure. In order to confirm the distribution 
of the CA we will carry out a discriminant analysis (DA). At the end of these two analyses, we 
obtain  a  classification.  This  would  allow  us  to  know,  when  filing  a  complaint,  whether  the 
country concerned would be relatively more prone than another to an anti-dumping 
procedure and therefore more prone to the implementation of an anti-dumping duty.  
This  essay  has  enabled  us  to  determine  the  different  variables  that  may  favour  the 
imposition of an anti-dumping duty: 
- Either by favouring the initiation of an anti-dumping procedure. 
- Or by directly favouring the imposition of an anti-dumping duty. ","Université de Pau et des Pays de 
l'Adour. Collège Sciences Sociales et Humanités (SSH)","Willemaers, Arthur",2021,2021,"Le  droit  antidumping  est  la  politique  commerciale  la plus  utilisée.  Comme  son  nom 
l’indique celle-ci permet de lutter contre la pratique déloyale qu’est le dumping. Le mémoire 
d’aujourd’hui est dédié à cette politique commerciale.  
Lors  de  la  rédaction  de  ce  mémoire,  nous  nous  sommes  intéressés  dans  un  premier 
temps  à l’histoire des droits antidumping.  Nous  y  avons  découvert  les  principaux  pays 
utilisateurs, les principales cibles de cette politique commerciale mais également les secteurs 
les  plus  sujet  à  ces  droits.  Nous  avons  détaillé  par  la  suite  les  différentes  étapes  d’une 
procédure antidumping. Nous avons également expliqué les comportements que la firme peut 
décider d’adopter et pourquoi.  Cette  partie  constitue  la  base  de  notre  mémoire  et  nous 
permet d’avoir toutes les informations nécessaires afin de répondre à notre problématique 
qui est de : déterminer les différentes variables susceptibles de favoriser la mise en place d’un 
« droit antidumping ». 
 Dans un second temps nous avons rédigé une revue de la littérature des trois dernières 
décennies dans le but de répondre à notre problématique. A l’issue de cette dernière nous 
avons  dressé  une  liste  des  variables  susceptibles  de favoriser la mise en place d’un droit 
antidumping. L’un des articles que nous  avons  analysés  a  retenu  notre  attention  car  les 
auteurs ont aussi traité les variables susceptibles de favoriser l’ouverture d’une procédure 
antidumping.  En  effet,  pour qu’il y ait  une mise en place d’un droit antidumping il  faut 
obligatoirement  au  préalable  une  procédure  antidumping.  Nous  avons  donc  réalisé  une 
analyse  qui  nous  permettra  de  classer  différents  pays  selon  ces  variables  susceptibles  de 
favoriser l’ouverture de cette procédure.  
 Lors  de  la  troisième  partie  de  notre  mémoire,  nous  avons  effectué  ce qu’on appelle 
une  analyse  typologique  (AT)  qui  dans  notre  cas  de  figure  classe  nos  pays  dans  différents 
groupes en  fonction  des  variables  qui  favoriseraient  l’ouverture  d’une  procédure 
antidumping.  Afin  de  confirmer  la  répartition  de  cette  AT  nous  réaliserons  une  analyse 
factorielle discriminante (AFD).  A  l’issue  de  ces  deux  analyses nous obtenons une 
classification. Celle-ci permettrait de savoir lors d’un dépôt de plainte si le pays concerné serait 
relativement plus sujet qu’un autre à une procédure antidumping et donc plus sujet à la mise 
en place d’un droit antidumping.  
Ce  mémoire  nous  a  permis  de  déterminer  les  différentes  variables  susceptibles  de 
favoriser la mise en place d’un droit antidumping : 
- Soit en favorisant l’ouverture d’une procédure antidumping. 
- Soit en favorisant directement l’imposition d’un droit antidumping. 
 
  
",Vide,Vide,Vide,Vide,Vide,Vide,Vide,libre échange ,"Le droit antidumping et les variables 
favorisant sa mise en place",M&eacute;moire de Master 1&egrave;re ann&eacute;e; Economie . Economie appliqu&eacute;e,2021-11-15T11:52:56+00:00,Vide,False,1,7709,Vide,2021-11-15T11:52:56+00:00,40,True,Vide,https://cime.univ-pau.fr/api/items/7709
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Reguiai, Khalil ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Logistique d'approvisionnement,"Quel est le rôle de la Maitrise d’ouvrage des SI dans la Supply Chain ?
","Mémoire de master 2ème année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2021-11-17T10:18:17+00:00,67,False,1,7710,Vide,2021-11-23T10:27:18+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7710
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Teillery Maisonnave, Maialen ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Informatique décisionnelle,Développement d’applications d’aide à la décision,"Mémoire de master 2ème année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2021-11-19T09:00:29+00:00,67,False,1,7711,Vide,2021-11-19T12:14:06+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7711
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Ahmed Laaziz, Ayoub ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Langage PHP,Mise en place d’une solution GED avec un déploiement dans tous les services,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l'industrie et des services (SIGLIS)",2021-11-22T14:31:50+00:00,45,False,1,7712,Vide,2021-11-22T15:28:45+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7712
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Vaissiere, Romain ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Workflow (processus de travail),Intégration d’une équipe pour la mise en place d’un projet de dématérialisation et de gestion des processus,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l'industrie et des services (SIGLIS)",2021-11-22T15:29:54+00:00,45,False,1,7713,Vide,2021-11-23T08:31:57+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7713
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Araneder-Ursuegui, Fabien",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Dématérialisation des flux,Participation à la conception et réalisation d’évolutions sur le logiciel e-SCM,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l'industrie et des services (SIGLIS)",2021-11-23T08:36:45+00:00,45,False,1,7714,Vide,2021-11-26T12:18:31+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7714
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Bouniar, Mohamed El Mokhtar ",2021,Vide,Vide,Vide,MRP : Material Requirements Planning,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Logiciel Excel,Automatisation de la planification de la production,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l'industrie et des services (SIGLIS)",2021-11-23T09:55:27+00:00,45,False,1,7715,Vide,2021-11-23T15:19:01+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7715
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Caunègre, Vincent",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Supply chain management,Stage développeur ADF chez SEI,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l'industrie et des services (SIGLIS)",2021-11-23T15:20:26+00:00,45,False,1,7716,Vide,2021-11-24T08:53:11+00:00,27,True,ERP (progiciel),https://cime.univ-pau.fr/api/items/7716
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Clerc, Mikel",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Flux logistique,Réalisation de tableau de bords sous SAP Business Objects,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l'industrie et des services (SIGLIS)",2021-11-23T15:22:04+00:00,45,False,1,7717,Vide,2021-11-24T10:43:03+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7717
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Ekoe Tombo, Cyrus Silvère ",2021,Vide,Vide,Vide,TMS : Transport Management System,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Logiciel de Gestion du transport,"Gestion de projet de l'amélioration continue du TMS de
LISS Sarl par la méthode Agile","Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l'industrie et des services (SIGLIS)",2021-11-24T10:44:13+00:00,45,False,1,7718,Vide,2021-11-24T13:26:22+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7718
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Lailheugue, Tom ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Impression d'étiquettes (Logistique),"Participation à la roadmap de développement de
l’application e-SCM","Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l'industrie et des services (SIGLIS)",2021-11-26T10:13:56+00:00,45,False,1,7721,Vide,2021-11-29T08:01:41+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7721
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Mathieu, Pako ",2021,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,OddyAffair (Application Web),Migration de OdyAffaire (Ricoh),"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l'industrie et des services (SIGLIS)",2021-11-29T08:02:44+00:00,45,False,1,7722,Vide,2021-11-29T12:55:46+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7722
